kode_bps,nama_bps,kode_pos,nama_pos
5311062005,KEBESANI,86377,Kebesani
1106050026,KEBET,24552,Kebet
3524130009,KEBET,62219,Kebet
9415071019,KEBIKDUK,99778,Kebikduk
5311012003,KEBIRANGGA,86353,Kebirangga
5311012001,KEBIRANGGA SELATAN,86353,Kebirangga Selatan
5311012010,KEBIRANGGA TENGAH,86353,Kebirangga Tengah
3317120008,KEBLORAN,59273,Kebloran
3323070003,KEBLUKAN,56282,Keblukan
7312040011,KEBO,90871,Kebo
9410032009,KEBO I,98754,Kebo I
9410032004,KEBO II,98754,Kebo II
3517171001,KEBOAN,61458,Keboan
3515150008,KEBOANANOM,61254,Keboananom
3515150009,KEBOANSIKEP,61254,Keboansikep
3507200004,KEBOBANG,65161,Kebobang
3302190002,KEBOCORAN,53152,Kebocoran
3329160001,KEBOGADUNG,52261,Kebogadung
3515050014,KEBOGUYANG,61276,Keboguyang
3515170011,KEBOHARAN,61262,Keboharan
3504010002,KEBOIRENG,66275,Keboireng
3327120017,KEBOJONGAN,52363,Kebojongan
3302070010,KEBOKURA,53195,Kebokura
3318040008,KEBOLAMPANG,59181,Kebolampang
3329140016,KEBOLEDAN,52252,Keboledan
3525090021,KEBOMAS,61121,Kebomas
3523090010,KEBOMLATI,62382,Kebomlati
1611071007,KEBON,31854,Kebon
3310040011,KEBON,57462,Kebon
3521120014,KEBON,63253,Kebon
3604270016,KEBON,42193,Kebon
3324090012,KEBON ADEM,51371,Kebonadem
1601081010,KEBON AGUNG,32156,Keban Agung
3326080021,KEBON AGUNG,51161,Kebonagung
3402090003,KEBON AGUNG,55782,Kebonagung
3509710007,KEBON AGUNG,68134,Kebonagung
3518010009,KEBON AGUNG,64475,Kebonagung
6404044004,KEBON AGUNG,75652,Kebon Agung
3171090004,KEBON BARU,12830,Kebon Baru
3175030006,KEBON BAWANG,14320,Kebon Bawang
3671050004,KEBON BESAR,15122,Kebon Besar
3211130003,KEBON CAU,45383,Keboncau
3603200002,KEBON CAU,15514,Keboncau
3604090004,KEBON CAU,42176,Keboncau
1806011006,KEBON DALAM,34561,Kebun Dalam
3310010001,KEBON DALEM KIDUL,57454,Kebondalem Kidul
3310010013,KEBON DALEM LOR,57454,Kebondalem Lor
1804071003,KEBON DAMAR,34399,Kebon Damar
3273160003,KEBON GEDANG,40274,Kebongedang
3327060015,KEBON GEDE,52352,Kebongede
3324030012,KEBON GEMBONG,51361,Kebongembong
3401120001,KEBON HARJO,55673,Kebonharjo
1871040004,KEBON JERUK,35125,Kebon Jeruk
3174020004,KEBON JERUK,11530,Kebon Jeruk
3273180006,KEBON JERUK,40181,Kebon Jeruk
3173010006,KEBON KACANG,10240,Kebon Kacang
3273150001,KEBON KANGKUNG,40284,Kebon Kangkung
3173080004,KEBON KELAPA,10120,Kebon Kelapa
3173060006,KEBON KOSONG,10630,Kebon Kosong
3273040005,KEBON LEGA,40235,Kebon Lega
3172100001,KEBON MANGGIS,13150,Kebon Manggis
3173010004,KEBON MELATI,10230,Kebon Melati
5102080002,KEBON PADANGAN,82163,Kebon Padangan
3172040003,KEBON PALA,13650,Kebon Pala
3273170002,KEBON PISANG,40112,Kebon Pisang
3514220001,KEBON REJO,67184,Kebonrejo
1607070002,KEBON SAHANG,30967,Kebon Sahang
5271010010,KEBON SARI,83113,Kebun Sari
3173020005,KEBON SIRIH,10340,Kebon Sirih
3514120015,KEBON WARIS,67156,Kebonwaris
3273160008,KEBON WARU,40272,Kebonwaru
3308150009,KEBONAGUNG,56565,Kebonagung
3308180008,KEBONAGUNG,56592,Kebonagung
3312160005,KEBONAGUNG,57682,Kebonagung
3315180001,KEBONAGUNG,58165,Kebonagung
3317080016,KEBONAGUNG,59254,Kebonagung
3321091002,KEBONAGUNG,59574,Kebonagung
3322090001,KEBONAGUNG,50562,Kebonagung
3323041009,KEBONAGUNG,56262,Kebonagung
3324101005,KEBONAGUNG,51359,Kebonagung
3329160002,KEBONAGUNG,52261,Kebonagung
3374110005,KEBONAGUNG,50123,Kebonagung
3501050011,KEBONAGUNG,63561,Kebonagung
3505210009,KEBONAGUNG,66155,Kebonagung
3507220011,KEBONAGUNG,65162,Kebonagung
3508130002,KEBONAGUNG,67352,Kebonagung
3513150014,KEBONAGUNG,67282,Kebonagung
3515040001,KEBONAGUNG,61274,Kebonagung
3515100002,KEBONAGUNG,61258,Kebonagung
3516110008,KEBONAGUNG,61363,Kebonagung
3519100003,KEBONAGUNG,63152,Kebonagung
3519100003,KEBONAGUNG,63153,Kebonagung
3519120003,KEBONAGUNG,63152,Kebonagung
3519120003,KEBONAGUNG,63153,Kebonagung
3520060020,KEBONAGUNG,63317,Kebonagung
3523080001,KEBONAGUNG,62371,Kebonagung
3524100023,KEBONAGUNG,62271,Kebonagung
3575020005,KEBONAGUNG,67116,Kebonagung
3310100009,KEBONALAS,57485,Kebonalas
3309140013,KEBONAN,57381,Kebonan
3508190001,KEBONAN,67356,Kebonan
3274050002,KEBONBARU,45124,Kebonbaru
3321010003,KEBONBATUR,59567,Kebonbatur
3309050009,KEBONBIMO,57319,Kebonbimo
3602090007,KEBONCAU,42363,Keboncau
3304050002,KEBONDALEM,53471,Kebondalem
3306090003,KEBONDALEM,54153,Kebondalem
3322080008,KEBONDALEM,50563,Kebondalem
3323121007,KEBONDALEM,56258,Kebondalem
3324170011,KEBONDALEM,51318,Kebondalem
3325070013,KEBONDALEM,51281,Kebondalem
3327080014,KEBONDALEM,52312,Kebondalem
3501090001,KEBONDALEM,63582,Kebondalem
3510020008,KEBONDALEM,68487,Kebondalem
3516080016,KEBONDALEM,61382,Kebondalem
3517070001,KEBONDALEM,61474,Kebondalem
3672021002,KEBONDALEM,42433,Kebon Dalem
3213201007,KEBONDANAS,41266,Kebondanas
3322070008,KEBONDOWO,50564,Kebondowo
3505190007,KEBONDUREN,66153,Kebonduren
6107170001,KEBONG,78656,Kebong
3309040017,KEBONGULO,57361,Kebongulo
3306150016,KEBONGUNUNG,54181,Kebongunung
3310190015,KEBONHARJO,57474,Kebonharjo
3324160006,KEBONHARJO,51351,Kebonharjo
3523180012,KEBONHARJO,62362,Kebonharjo
3211060009,KEBONJATI,45329,Kebonjati
3272050002,KEBONJATI,43112,Kebonjati
3211161002,KEBONKALAPA,45357,Kebonkalapa
3271040010,KEBONKELAPA,16125,Kebon Kalapa
3308140019,KEBONLEGI,56564,Kebonlegi
3202201002,KEBONMANGGU,43346,Kebonmanggu
3301730001,KEBONMANIS,53235,Kebonmanis
3202171004,KEBONPEDES,43394,Kebonpedes
3271060003,KEBONPEDES,16162,Kebon Pedes
3203131008,KEBONPEUTEUY,43287,Kebonpeuteuy
3604251001,KEBONRATU,42197,Kebonratu
3308010007,KEBONREJO,56562,Kebonrejo
3308100005,KEBONREJO,56591,Kebonrejo
3316110016,KEBONREJO,58253,Kebonrejo
3401010013,KEBONREJO,55654,Kebon Rejo
3506120001,KEBONREJO,64193,Kebonrejo
3510090001,KEBONREJO,68467,Kebonrejo
3314080004,KEBONROMO,57252,Kebonromo
3326131009,KEBONROWO PUCANG,51174,Kebonrowopucang
3305040009,KEBONSARI,54382,Kebonsari
3306030009,KEBONSARI,54173,Kebonsari
3308020016,KEBONSARI,56553,Kebonsari
3321090025,KEBONSARI,59573,Kebonsari
3323030021,KEBONSARI,56219,Kebonsari
3323131008,KEBONSARI,56266,Kebonsari
3324130010,KEBONSARI,51354,Kebonsari
3326131010,KEBONSARI,51174,Kebonsari
3501020013,KEBONSARI,63553,Kebonsari
3505070004,KEBONSARI,66161,Kebonsari
3508061002,KEBONSARI,67351,Kebonsari
3508090011,KEBONSARI,67382,Kebonsari
3509720004,KEBONSARI,68122,Kebonsari
3515070010,KEBONSARI,61271,Kebonsari
3519010010,KEBONSARI,63173,Kebonsari
3523130009,KEBONSARI,62317,Kebonsari
3524120017,KEBONSARI,62253,Kebonsari
3573020001,KEBONSARI,65149,Kebonsari
3575031006,KEBONSARI,67144,Kebonsari
3578020002,KEBONSARI,60233,Kebonsari
3672011010,KEBONSARI,42442,Kebonsari
3574031005,KEBONSARI KULON,67214,Kebonsari Kulon
3574031003,KEBONSARI WETAN,67214,Kebonsari Wetan
3318080026,KEBONSAWAHAN,59185,Kebonsawahan
3517120005,KEBONTEMU,61481,Kebontemu
3516020013,KEBONTUNGGUL,61372,Kebontunggul
3209200018,KEBONTURI,45662,Kebonturi
3318060014,KEBONTURI,59184,Kebonturi
3325090008,KEBORANGAN,51262,Keborangan
3318200010,KEBOROMO,59155,Keboromo
3514170004,KEBOTOHAN,67151,Kebotohan
3318040017,KEBOWAN,59181,Kebowan
3322040001,KEBOWAN,50576,Kebowan
3578010003,KEBRAON,60222,Kebraon
3307110015,KEBRENGAN,56351,Kebrengan
1813040006,KEBUAYAN,35978,Kebuayan
3212130007,KEBULEN,45273,Kebulen
3305130005,KEBULUSAN,54361,Kebulusan
3302200006,KEBUMEN,53151,Kebumen
3305120024,KEBUMEN,54311,Kebumen
3322070004,KEBUMEN,50564,Kebumen
3323060003,KEBUMEN,56272,Kebumen
3324020016,KEBUMEN,51363,Kebumen
3325060017,KEBUMEN,51272,Kebumen
3325100027,KEBUMEN,51261,Kebumen
3526010006,KEBUN,69162,Kebun
6201061008,KEBUN AGUNG,74183,Kebun Agung
1213080005,KEBUN BALOK,20885,Kebun Balok
1101010008,KEBUN BARU,23895,Kebun Baru
1117040022,KEBUN BARU,24591,Kebun Baru
1501010009,KEBUN BARU,37174,Kebun Baru
1501092014,KEBUN BARU,37165,Kebun Baru
1114071014,KEBUN BATANG ARA,24475,Kebon Batang Ara
1771021007,KEBUN BELER,38245,Kebun Beler
1671080008,KEBUN BUNGA,30151,Kebun Bunga
6371020003,KEBUN BUNGA,70235,Kebun Bunga
1811010009,KEBUN DALAM,34999,Kebun Dalem
1406013001,KEBUN DURIAN,28474,Kebun Durian
1771022007,KEBUN GERAND,38235,Kebun Geran
1571030001,KEBUN HANDIL,36137,Kebun Handil
1601081015,KEBUN JATI,32156,Kebun Jati
3273150003,KEBUN JAYANTI,40284,Kebon Jayanti
1213130012,KEBUN KELAPA,20855,Kebun Kelapa
1771021006,KEBUN KENANGA,38244,Kebun Kenanga
1213120007,KEBUN LADA,20854,Kebun Lada
1276040006,KEBUN LADA,20744,Kebun Lada
1401020011,KEBUN LADO,29563,Kebun Lado
1709060016,KEBUN LEBAR,38372,Kebun Lebar
1114070030,KEBUN MEDANG ARA,24476,Kebun Medang Ara
1204011006,KEBUN PISANG,22657,Kebun Pisang
8204090021,KEBUN RAJA,97951,Kebun Raja
1114030015,KEBUN RANTAU,24474,Kebun Rantau
6301090010,KEBUN RAYA,70883,Kebun Raya
1771030012,KEBUN ROS,38117,Kebun Ros
3527050001,KEBUN SAREH,69291,Kebun Sareh
6308050014,KEBUN SARI,71415,Kebun Sari
1273050001,KEBUN SAYUR,21134,Kebun Sayur
1209040018,KEBUN SAYUR BAH BUTONG,21171,Kebun Sayur Bah Butong
1104022008,KEBUN SERE,24675,Kebun Sere
1114020005,KEBUN SUNGAI LIPUT,24475,Kebun Sungai Liput
1114070021,KEBUN TANAH TERBAN,24476,Kebun T. Terban
1771021002,KEBUN TEBENG,38248,Kebun Tebeng
1406011010,KEBUN TINGGI,28472,Kebun Tinggi
3522230008,KEBUNAGUNG,62162,Kebonagung
3529070019,KEBUNAN,69419,Kebunan
3529030009,KEBUNDADAP BARAT,69467,Kebundadap Barat
3529030008,KEBUNDADAP TIMUR,69467,Kebundadap Timur
3525100015,KEBUNGSON,61115,Kebungson
7602040004,KEBUNSARI,91352,Kebunsari
1604131022,KEBUR,31472,Kebur
1605051002,KEBUR,31669,Kebur
3306020001,KEBURUHAN,54172,Keburuhan
3306110019,KEBURUSAN,54163,Keburusan
3303020009,KEBUTUH,53382,Kebutuh
3304061003,KEBUTUHDUWUR,53451,Kebutuhduwur
3304061002,KEBUTUHJURANG,53451,Kebutuhjurang
3604270017,KEBUYUTAN,42193,Kebuyutan
3373030001,KECANDRAN,50723,Kecandran
9104070009,KECAP,98558,Kecap
1803110026,KECAPI,35519,Kecapi
3274010004,KECAPI,45142,Kecapi
3320070015,KECAPI,59451,Kecapi
3310100013,KECEMEN,57485,Kecemen
3325110007,KECEPAK,51219,Kecepak
3304120009,KECEPIT,53462,Kecepit
3327070001,KECEPIT,52353,Kecepit
3529140003,KECER,69454,Kecer
3314120005,KECIK,57277,Kecik
3513140005,KECIK,67283,Kecik
3302060006,KECILA,53194,Kecila
3329100017,KECIPIR,52255,Kecipir
1902062006,KECIPUT,33454,Keciput
3307060001,KECIS,56361,Kecis
3304020002,KECITRAN,53474,Kecitran
3209111003,KECOMBERAN,45671,Kecomberan
3518050016,KECUBUNG,64472,Kecubung
1808040005,KECUBUNG JAYA,34681,Kecubung Jaya
1808040014,KECUBUNG MULYA,34681,Kecubung Mulya
1808042006,KECUBUNG RAYA,34683,Kecubung Raya
1216014004,KECUPAK I,22273,Kecupak I
1216014005,KECUPAK II,22273,Kecupak II
6104120008,KECURIT,78961,Kecurit
1218050010,KEDAI DAMAR,20651,Kedai Damar
1212220005,KEDAI DURIAN,20355,Kedai Durian
1275020003,KEDAI DURIAN,20145,Kedai Durian
1204070011,KEDAI GEDANG,22564,Kedai Gedang
1103030013,KEDAI KANDANG,23772,Kedai Kandang
1208170002,KEDAI LEDANG,21227,Kedai Ledang
1103040001,KEDAI PADANG,23771,Kedai Padang
1112040003,KEDAI PALAK KERAMBIL,23765,Kedai Palak Kerambil
1103030017,KEDAI RUNDING,23772,Kedai Runding
1112040001,KEDAI SUSOH,23765,Kedai Susoh
3506020010,KEDAK,64161,Kedak
3510120009,KEDALEMAN,68462,Kedaleman
3672040006,KEDALEMAN,42422,Kedaleman
3305030016,KEDALEMANKULON,54383,Kedalemankulon
3305030017,KEDALEMANWETAN,54383,Kedalemanwetan
3524110006,KEDALI,62257,Kedali
3318030014,KEDALINGAN,59174,Kedalingan
3215160016,KEDALJAYA,41353,Kendaljaya
1802043005,KEDALOMAN,35661,Kedaloman
3307070004,KEDALON,56372,Kedalon
3318070007,KEDALON,59186,Kedalon
6103100002,KEDAMA,78367,Kedama
1802020034,KEDAMAIAN,35619,Kedamaian
1871041003,KEDAMAIAN,35126,Kedamaian
3525030008,KEDAMEAN,61175,Kedamean
6108080007,KEDAMIN DARAT,78721,Kedamin Darat
6108080003,KEDAMIN HILIR,78721,Kedamin Hilir
6108080004,KEDAMIN HULU,78721,Kedamin Hulu
6403080005,KEDANG IPIL,75561,Kedang Ipil
6403080018,KEDANG MURUNG,75561,Kedang Murung
5201010005,KEDARO,83365,Kedaro
3303030012,KEDARPAN,53392,Kedarpan
3513010003,KEDASIH,67254,Kedasih
1704020008,KEDATARAN,38965,Kedataran
1104020014,KEDATARAN GAB,24673,Kedataran Gabungan
1602060006,KEDATON,30617,Kedaton
1604051001,KEDATON,31466,Kedaton
1604060047,KEDATON,31491,Kedaton
1803110034,KEDATON,35514,Kedaton
1806031016,KEDATON,34553,Kedaton
1807030004,KEDATON,34765,Kedaton
1871080005,KEDATON,35149,Kedaton
3522150017,KEDATON,62181,Kedaton
1804092011,KEDATON I (SATU),34373,Kedaton I
1804092009,KEDATON II (DUA),34373,Kedaton II
1805041001,KEDATUAN,34277,Kedatuan
1803121006,KEDAUNG,35597,Kedaung
1810010005,KEDAUNG,35782,Kedaung
1871071002,KEDAUNG,35159,Kedaung
3276010013,KEDAUNG,16516,Kedaung
3603151007,KEDAUNG,15668,Kedaung
3674030006,KEDAUNG,15431,Kedaung
3603181002,KEDAUNG BARAT,15583,Kedaung Barat
3671051005,KEDAUNG BARU,15128,Kedaung Baru
3174070003,KEDAUNG KALI ANGKE,11710,Kedaung Kali Angke
3671051006,KEDAUNG WETAN,15128,Kedaung Wetan
3514240012,KEDAWANG,67185,Kedawang
3517040017,KEDAWONG,61471,Kedawong
3209162005,KEDAWUNG,45653,Kedawung
3215090005,KEDAWUNG,41383,Kedawung
3301180013,KEDAWUNG,53282,Kedawung
3304010011,KEDAWUNG,53475,Kedawung
3305130003,KEDAWUNG,54361,Kedawung
3313030008,KEDAWUNG,57783,Kedawung
3314040005,KEDAWUNG,57292,Kedawung
3314160006,KEDAWUNG,57271,Kedawung
3323080013,KEDAWUNG,56281,Kedawung
3325081011,KEDAWUNG,51282,Kedawung
3328030003,KEDAWUNG,52465,Kedawung
3329110009,KEDAWUNG,52254,Kedawung
3505170010,KEDAWUNG,66181,Kedawung
3506010008,KEDAWUNG,64162,Kedawung
3508140005,KEDAWUNG,67363,Kedawung
3513030003,KEDAWUNG,67262,Kedawung
3514220010,KEDAWUNG KULON,67184,Kedawung Kulon
3514220011,KEDAWUNG WETAN,67184,Kedawung Wetan
3510130011,KEDAYUNAN,68461,Kedayunan
5311031003,KEDEBODU,86323,Kedebodu
1106040008,KEDELAH,24561,Kedelah
1505050018,KEDEMANGAN,36361,Kedemangan
3514070001,KEDEMUNGAN,67172,Kedemungan
3310140006,KEDEN,57468,Keden
3314010001,KEDEN,57275,Keden
3515060002,KEDENSARI,61272,Kedensari
1502043006,KEDERASAN PANJANG,37331,Kedarasan Panjang
3522241004,KEDEWAN,62163,Kedewan
5104050008,KEDEWATAN,80571,Kedewatan
8201140005,KEDI,97755,Kedi
3515010020,KEDINDING,61265,Kedinding
3316020011,KEDIREN,58282,Kediren
3520030001,KEDIREN,63372,Kediren
3524190016,KEDIREN,62255,Kediren
1810050013,KEDIRI,35772,Kediri
3213170007,KEDIRI,41253,Kediri
3302180001,KEDIRI,53161,Kediri
5102040013,KEDIRI,82171,Kediri
5201040007,KEDIRI,83362,Kediri
5104060004,KEDISAN,80561,Kedisan
5106040017,KEDISAN,80652,Kedisan
3308210015,KEDITAN,56594,Keditan
3324010003,KEDITEN,51362,Kediten
3507120015,KEDOK,65175,Kedok
3212101003,KEDOKAN AGUNG,45286,Kedokan Agung
3328150014,KEDOKAN SAYANG,52484,Kedokansayang
3212101004,KEDOKANBUNDER,45286,Kedokanbunder
3212101001,KEDOKANBUNDER WETAN,45286,Kedokanbunderwetan
3212030005,KEDOKANGABUS,45263,Kedokan Gabus
1809030012,KEDONDONG,35368,Kedondong
3302230012,KEDONDONG,53181,Kedondong
3306020026,KEDONDONG,54172,Kedondong
3321070017,KEDONDONG,59519,Kedondong
3321100003,KEDONDONG,59581,Kedondong
3515080016,KEDONDONG,61273,Kedondong
3518150014,KEDONDONG,64461,Kedondong
3519010014,KEDONDONG,63173,Kedondong
6106010017,KEDONDONG,78862,Kedondong
6311030012,KEDONDONG,71664,Kedondong
1607040033,KEDONDONG RAYE,30917,Kedondong Raye
5103020001,KEDONGANAN,80361,Kedonganan
3209220003,KEDONGDONG,45666,Kedongdong
3209121013,KEDONGDONG KIDUL,45652,Kedongdong Kidul
1505060002,KEDOTAN,36319,Kedotan
3174020006,KEDOYA SELATAN,11520,Kedoya Selatan
3174020007,KEDOYA UTARA,11520,Kedoya Utara
3504190001,KEDOYO,66254,Kedoyo
1609031022,KEDU,32365,Kedu
3323090004,KEDU,56252,Kedu
1703050053,KEDU BARU,38674,Kedu Baru
3209141006,KEDUANAN,45641,Keduanan
1610050033,KEDUKAN BUJANG,30853,Kedukan Bujang
3524050002,KEDUKBEMBEM,62283,Kedukbembem
6105070004,KEDUKUL,78581,Kedukul
3318010008,KEDUMULYO,59172,Kedumulyo
3401010007,KEDUNDANG,55654,Kedundang
3576020003,KEDUNDUNG,61316,Kedundung
3317110011,KEDUNG,59262,Kedung
3603141005,KEDUNG,15659,Kedung
3514200012,KEDUNG BAKO,67181,Kedungbako
3502160018,KEDUNG BANTENG,63453,Kedungbanteng
3514160011,KEDUNG BANTENG,67152,Kedung Banteng
3519090012,KEDUNG BANTENG,63154,Kedungbanteng
3578070005,KEDUNG BARUK,60298,Kedung Baruk
3306110041,KEDUNG BATUR,54163,Kedungbatur
3517160001,KEDUNG BETIK,61484,Kedungbetik
3514140013,KEDUNG BOTO,67154,Kedungboto
3505060002,KEDUNG BUNDER,66172,Kedungbunder
3328150013,KEDUNG BUNGKUS,52484,Kedungbungkus
3578211005,KEDUNG COWEK,60125,Kedung Cowek
3603160009,KEDUNG DALEM,15539,Kedung Dalem
3319010005,KEDUNG DOWO,59361,Kedungdowo
3518140014,KEDUNG DOWO,64413,Kedungdowo
3518120006,KEDUNG GLUGU,64451,Kedungglugu
3517190004,KEDUNG JATI,61455,Kedungjati
3306010032,KEDUNG KAMAL,54165,Kedungkamal
3326131004,KEDUNG KEBO,51174,Kedungkebo
3403130001,KEDUNG KERIS,55852,Kedungkeris
3517150003,KEDUNG LOSARI,61452,Kedunglosari
3306160009,KEDUNG LOTENG,54183,Kedungloteng
3372030008,KEDUNG LUMBU,57113,Kedunglumbu
3302210019,KEDUNG MALANG,53183,Kedungmalang
3303060003,KEDUNG MENJANGAN,53315,Kedungmenjangan
3518190005,KEDUNG MLATEN,64493,Kedungmlaten
3517160002,KEDUNG MLATI,61484,Kedungmlati
3518060001,KEDUNG OMBO,64483,Kedungombo
3517150007,KEDUNG OTOK,61452,Kedungotok
3518170022,KEDUNG PADANG,64453,Kedungpadang
3326130013,KEDUNG PATANGEWU,51173,Kedungpatangewu
3515070007,KEDUNG PELUK,61271,Kedungpeluk
3514070006,KEDUNG PENGARON,67172,Kedung Pengaron
3306120034,KEDUNG POMAHAN KULON,54162,Kedungpomahankulon
3306120036,KEDUNG POMAHAN WETAN,54162,Kedungpomahanwetan
3521100013,KEDUNG PRAHU,63281,Kedungprahu
3306160001,KEDUNG PUCANG,54183,Kedungpucang
3521120003,KEDUNG PUTRI,63253,Kedungputri
1609031023,KEDUNG REJO,32365,Kedung Rejo
3514210003,KEDUNG REJO,67182,Kedungrejo
3517140008,KEDUNG REJO,61457,Kedungrejo
3513120011,KEDUNG REJOSO,67293,Kedungrejoso
1804061003,KEDUNG RINGIN,34386,Kedung Ringin
3514140011,KEDUNG RINGIN,67154,Kedungringin
3306060002,KEDUNG SARI,54116,Kedungsari
3604211006,KEDUNG SOKA,42155,Gedung Soka
3518130004,KEDUNG SOKO,64481,Kedungsoko
3515180002,KEDUNG SUKODANI,61263,Kedungsukodani
3314090001,KEDUNG WADUK,57291,Kedungwaduk
3201220004,KEDUNG WARINGIN,16923,Kedungwaringin
3306100016,KEDUNGAGUNG,54164,Kedungagung
3310050006,KEDUNGAMPEL,57463,Kedungampel
3310140009,KEDUNGAN,57468,Kedungan
3208130012,KEDUNGARUM,45513,Kedungarum
3317010017,KEDUNGASEM,59253,Kedungasem
3574020005,KEDUNGASEM,67236,Kedung Asem
3324111002,KEDUNGASRI,51358,Kedungasri
3510040003,KEDUNGASRI,68484,Kedungasri
3524060015,KEDUNGASRI,62282,Kedungasri
3316160025,KEDUNGBACIN,58256,Kedungbacin
3271060005,KEDUNGBADAK,16164,Kedung Badak
3318200015,KEDUNGBANG,59155,Kedungbang
3327090021,KEDUNGBANJAR,52361,Kedungbanjar
3524040019,KEDUNGBANJAR,62284,Kedung Banjar
3524070010,KEDUNGBANJAR,62256,Kedungbajar
3302190001,KEDUNGBANTENG,53152,Kedungbanteng
3328080004,KEDUNGBANTENG,52472,Kedungbanteng
3505010007,KEDUNGBANTENG,66163,Kedungbanteng
3507060003,KEDUNGBANTENG,65176,Kedungbanteng
3515060011,KEDUNGBANTENG,61272,Kedungbanteng
3301200006,KEDUNGBENDA,53283,Kedungbenda
3303010001,KEDUNGBENDA,53381,Kedungbenda
3501060010,KEDUNGBENDO,63581,Kedungbendo
3515060005,KEDUNGBENDO,61272,Kedungbendo
3515010004,KEDUNGBOCOK,61265,Kedungbocok
3329070004,KEDUNGBOKOR,52262,Kedungbokor
3522130015,KEDUNGBONDO,62182,Kedungbendo
3324060001,KEDUNGBOTO,51383,Kedungboto
3515040018,KEDUNGBOTO,61274,Kedungboto
3305090009,KEDUNGBULUS,54394,Kedungbulus
3318130002,KEDUNGBULUS,59162,Kedungbulus
3209211006,KEDUNGBUNDER,45668,Kedungbunder
3513160005,KEDUNGCALUK,67284,Kedungcaluk
3504180002,KEDUNGCANGKRING,66262,Kedungcangkring
3515050011,KEDUNGCANGKRING,61276,Kedungcangkring
3320080016,KEDUNGCINO,59419,Kedungcino
3524070020,KEDUNGDADI,62256,Kedungdadi
3209230009,KEDUNGDALEM,45664,Kedungdalem
3513200009,KEDUNGDALEM,67271,Kedungdalem
3209162002,KEDUNGDAWA,45653,Kedungdawa
3212030001,KEDUNGDAWA,45263,Kedung Dawa
3578180005,KEDUNGDORO,60261,Kedungdoro
3305111007,KEDUNGDOWO,54355,Kedungdowo
3309160009,KEDUNGDOWO,57384,Kedungdowo
3512140006,KEDUNGDOWO,68371,Kedungdowo
3517180011,KEDUNGDOWO,61453,Kedungdowo
3522070013,KEDUNGDOWO,62182,Kedungdowo
3522070013,KEDUNGDOWO,62183,Kedungdowo
3522130017,KEDUNGDOWO,62182,Kedungdowo
3522130017,KEDUNGDOWO,62183,Kedungdowo
3527060012,KEDUNGDUNG,69252,Kedungdung
3324111003,KEDUNGGADING,51358,Kedunggading
3521130005,KEDUNGGALAR,63254,Kedunggalar
3574020004,KEDUNGGALENG,67235,Kedunggaleng
3510040007,KEDUNGGEBANG,68484,Kedunggebang
3302010002,KEDUNGGEDE,53177,Kedunggede
3302110003,KEDUNGGEDE,53192,Kedunggede
3516100003,KEDUNGGEDE,61371,Kedunggede
3516080017,KEDUNGGEMPOL,61382,Kedunggempol
3305220021,KEDUNGGONG,54354,Kedunggong
3306050013,KEDUNGGUBAH,54175,Kedunggubah
3521150002,KEDUNGGUDEL,63256,Kedunggudel
3312160010,KEDUNGGUPIT,57682,Kedunggupit
3520090011,KEDUNGGUWO,63391,Kedungguwo
3271030007,KEDUNGHALANG,16158,Kedung Halang
3523020009,KEDUNGHARDJO,62364,Kedungharjo
3521160003,KEDUNGHARJO,63257,Kedungharjo
3523100009,KEDUNGHARJO,62383,Kedungharjo
3508180003,KEDUNGJAJANG,67358,Kedungjajang
3311030005,KEDUNGJAMBAL,57561,Kedungjambal
3523020013,KEDUNGJAMBANGAN,62364,Kedung Jambangan
3523040003,KEDUNGJAMBE,62361,Kedungjambe
3326100008,KEDUNGJARAN,51155,Kedungjaran
3303020011,KEDUNGJATI,53382,Kedungjati
3305180007,KEDUNGJATI,54371,Kedungjati
3315010009,KEDUNGJATI,58167,Kedungjati
3328180001,KEDUNGJATI,52483,Kedungjati
3519120011,KEDUNGJATI,63152,Kedungjati
3209162004,KEDUNGJAYA,45653,Kedungjaya
3215170007,KEDUNGJAYA,41356,Kedungjaya
3216090005,KEDUNGJAYA,17615,Kedungjaya
3271060002,KEDUNGJAYA,16164,Kedung Jaya
3316100009,KEDUNGJENAR,58217,Kedungjenar
3215170005,KEDUNGJERUK,41356,Kedungjeruk
3313150013,KEDUNGJERUK,57752,Kedungjeruk
3210200017,KEDUNGKANCANA,45456,Kedungkencana
3573010008,KEDUNGKANDANG,65137,Kedungkandang
3321130018,KEDUNGKARANG,59554,Kedungkarang
3328180011,KEDUNGKELOR,52483,Kedungkelor
3515020014,KEDUNGKEMBAR,61264,Kedungkembar
3515070014,KEDUNGKENDO,61271,Kedungkendo
3524010001,KEDUNGKUMPUL,62276,Kedungkumpul
3524141001,KEDUNGKUMPUL,62285,Kedungkumpul
3303010005,KEDUNGLEGOK,53381,Kedunglegok
3309130010,KEDUNGLENGKONG,57377,Kedunglengkong
3516100015,KEDUNGLENGKONG,61371,Kedunglengkong
3320100016,KEDUNGLEPER,59453,Kedungleper
3524090002,KEDUNGLEREP,62275,Kedunglerep
3306120021,KEDUNGLO,54162,Kedunglo
3517090001,KEDUNGLUMPANG,61482,Kedunglumpang
3503100002,KEDUNGLURAH,66371,Kedunglurah
3523180017,KEDUNGMAKAM,62362,Kedungmakam
